,Age,Gender,Emotion,Ethnicity,Skin Colour,Eye Colour,Hair Colour,Nose Width,Nose Height,Eye Ave Width,Eye Area,Eye Spacing,Mouth Width,Lip Thickness,Face Area
173,33,Man,happy,white,,brown,grey,2.014388489208633,3.884297520661157,1.5827338129496402,7.401273226023498,5.899280575539568,4.172661870503597,0.9090909090909092,16819
174,27,Woman,neutral,black,,black,black,2.027972027972028,4.051724137931034,1.7832167832167831,11.84654506332828,5.944055944055943,3.6363636363636367,2.155172413793103,16588
175,31,Woman,happy,black,,black,black,2.198581560283688,4.0740740740740735,1.8794326241134751,12.662843921331923,6.24113475177305,4.184397163120567,2.4074074074074074,15228
176,27,Woman,neutral,black,,black,black,2.2302158273381294,4.0,1.870503597122302,11.438331349309042,6.187050359712231,4.100719424460432,2.347826086956522,15985
177,25,Woman,neutral,black,,black,black,2.196969696969697,3.909090909090909,1.9696969696969695,13.429752066115702,6.515151515151515,4.393939393939394,2.363636363636364,14520
178,28,Woman,neutral,black,,black,black,1.925925925925926,4.444444444444445,1.962962962962963,15.267489711934155,6.444444444444445,3.851851851851852,1.7592592592592593,14580
179,29,Woman,happy,black,,black,black,2.097902097902098,4.12280701754386,1.8181818181818183,11.443102352193264,6.083916083916084,4.265734265734266,2.280701754385965,16302
180,31,Woman,happy,black,,brown,black,2.391304347826087,4.285714285714286,1.884057971014493,11.604704893929846,6.231884057971015,4.27536231884058,2.0535714285714284,15456
181,25,Woman,neutral,black,,black,black,2.2627737226277373,4.188034188034188,1.8248175182481752,11.987852309659546,5.985401459854015,4.087591240875913,2.307692307692308,16029
182,25,Woman,neutral,black,,black,black,2.1323529411764706,4.173913043478261,1.875,12.408088235294118,6.176470588235294,3.897058823529412,2.347826086956522,15640
183,31,Woman,neutral,black,,black,black,2.014388489208633,4.051724137931034,1.906474820143885,15.087210806894053,6.258992805755396,3.669064748201439,2.0689655172413794,16124
184,27,Man,happy,black,,black,black,2.2535211267605635,4.107142857142857,1.9014084507042253,12.051180321364807,6.197183098591549,4.295774647887324,2.5,15904
185,27,Man,happy,black,,black,black,2.1678321678321675,4.144144144144144,1.9230769230769231,14.12049488972566,6.153846153846154,4.335664335664335,2.4324324324324325,15873
186,27,Man,neutral,black,,black,black,1.984126984126984,4.711538461538462,1.984126984126984,15.747039556563363,6.587301587301587,3.6507936507936503,1.8269230769230769,13104
187,27,Woman,happy,black,,black,black,2.3529411764705883,4.2105263157894735,1.9485294117647056,12.894679930795846,6.323529411764706,4.411764705882353,2.3684210526315788,15504
188,25,Woman,neutral,black,,black,black,2.116788321167883,4.2342342342342345,1.9343065693430657,14.11902605359902,6.350364963503649,4.233576642335766,2.2522522522522523,15207
189,25,Man,happy,white,,black,black,2.116788321167883,4.166666666666667,1.7518248175182485,10.22963397090948,6.204379562043796,4.014598540145985,1.25,16440
190,34,Woman,sad,middle eastern,,black,brown,1.9708029197080288,4.188034188034188,1.8613138686131387,11.548297724972029,6.2773722627737225,4.233576642335766,2.307692307692308,16029
191,25,Man,neutral,latino hispanic,,black,black,2.074074074074074,4.336283185840708,1.851851851851852,10.973936899862824,6.296296296296297,4.148148148148148,1.504424778761062,15255
192,28,Woman,happy,asian,,black,black,1.870503597122302,4.196428571428571,1.7266187050359714,8.074116246571089,6.115107913669064,4.100719424460432,2.321428571428572,15568
193,22,Man,neutral,asian,,black,black,1.862068965517241,4.033613445378151,1.6551724137931034,7.990487514863258,5.862068965517241,3.586206896551724,1.3445378151260503,17255
194,33,Man,angry,white,,black,black,1.8382352941176472,3.9344262295081966,1.8382352941176472,12.164792387543256,5.955882352941177,3.382352941176471,2.2131147540983607,16592
195,28,Woman,happy,asian,,black,black,2.116788321167883,4.12280701754386,1.7883211678832116,9.1374074271405,6.204379562043796,4.306569343065693,2.4561403508771926,15618
196,44,Man,neutral,white,,black,blonde,2.0588235294117645,4.504504504504505,1.6544117647058822,7.907115051903115,6.029411764705882,3.602941176470588,0.990990990990991,15096
197,34,Man,angry,white,,grey,black,1.7687074829931972,4.201680672268908,1.6666666666666663,6.802721088435375,5.782312925170068,4.081632653061225,2.100840336134454,17493
198,24,Woman,happy,white,,black,brown,2.1830985915492955,4.473684210526316,1.76056338028169,8.058916881571115,5.985915492957746,4.366197183098591,2.1929824561403506,16188
199,22,Man,neutral,white,,black,black,1.893939393939394,4.324324324324325,1.8181818181818183,12.396694214876035,6.287878787878788,3.712121212121212,1.4414414414414414,14652
200,26,Man,neutral,asian,,black,black,1.8309859154929575,4.466019417475728,1.6549295774647887,5.827216822059116,6.056338028169014,3.380281690140845,1.941747572815534,14626
201,29,Woman,neutral,white,,grey,black,1.7647058823529411,3.982300884955752,1.8014705882352944,10.59688581314879,6.176470588235294,3.602941176470588,1.9469026548672568,15368
202,31,Woman,neutral,asian,,black,black,2.0863309352517985,4.396551724137931,1.7266187050359714,8.695202111691943,6.043165467625899,3.956834532374101,1.6379310344827585,16124
203,33,Man,happy,white,,black,black,1.889763779527559,4.519230769230769,1.9291338582677164,12.152024304048608,6.771653543307087,4.015748031496063,1.9230769230769231,13208
204,35,Man,neutral,white,,black,black,1.8181818181818183,4.017094017094017,1.7045454545454544,11.62190082644628,5.909090909090909,3.6363636363636367,1.1965811965811963,15444
205,33,Woman,happy,latino hispanic,,black,black,1.870503597122302,4.054054054054054,1.7266187050359714,9.316287976812797,6.043165467625899,3.956834532374101,2.2522522522522523,15429
206,34,Man,fear,white,,black,black,1.7518248175182485,4.495412844036697,1.7883211678832116,13.05343918162928,6.131386861313869,3.5036496350364965,1.926605504587156,14933
207,35,Woman,happy,white,,grey,brown,1.702127659574468,4.363636363636363,1.7375886524822697,9.242492832352497,6.028368794326241,3.9716312056737593,1.8181818181818183,15510
208,37,Woman,angry,white,,black,black,2.071428571428572,4.224137931034483,1.7142857142857144,8.571428571428571,6.071428571428571,4.071428571428571,2.327586206896552,16240
209,27,Man,happy,middle eastern,,black,black,1.9565217391304348,3.739837398373984,1.7391304347826086,10.081915563957152,6.086956521739131,4.057971014492754,1.707317073170732,16974
210,29,Woman,neutral,white,,black,brown,1.6788321167883211,4.095238095238095,1.7518248175182485,10.86898609409132,6.204379562043796,3.284671532846715,1.523809523809524,14385
211,34,Woman,happy,white,,black,black,1.8309859154929575,4.2105263157894735,1.6901408450704225,8.33168022217814,5.985915492957746,4.225352112676056,2.1929824561403506,16188
212,26,Man,happy,white,,black,black,1.8382352941176472,4.0983606557377055,1.6911764705882355,8.704584775086506,6.102941176470589,3.8235294117647056,1.2295081967213115,16592
213,38,Woman,sad,white,,black,brown,1.870503597122302,4.473684210526316,1.7266187050359714,8.695202111691943,6.043165467625899,3.741007194244604,1.9298245614035088,15846
214,22,Man,neutral,asian,,black,black,1.9852941176470589,4.504504504504505,1.8382352941176472,10.813148788927336,6.25,3.5294117647058827,1.351351351351351,15096
215,27,Man,neutral,white,,black,black,1.7857142857142858,4.0983606557377055,1.7142857142857144,10.408163265306124,5.928571428571429,3.642857142857143,1.2295081967213115,17080
216,22,Man,neutral,latino hispanic,,black,black,1.958041958041958,4.144144144144144,1.7832167832167831,11.22304269157416,6.013986013986013,3.706293706293706,1.7117117117117118,15873
217,34,Woman,sad,latino hispanic,,black,black,1.5555555555555556,4.181818181818182,1.851851851851852,12.345679012345675,6.296296296296297,3.555555555555556,1.8181818181818183,14850
218,27,Man,neutral,latino hispanic,,black,black,1.917808219178082,4.035087719298246,1.7465753424657535,11.962844811409273,5.821917808219178,3.6301369863013697,1.5789473684210529,16644
219,27,Man,neutral,white,,black,black,1.9708029197080288,4.132231404958678,1.7883211678832116,9.1374074271405,6.131386861313869,4.087591240875913,2.066115702479339,16577
220,32,Woman,happy,asian,,black,black,2.014925373134328,4.336283185840708,1.828358208955224,9.551124972154154,6.343283582089553,4.104477611940299,2.212389380530974,15142
221,32,Woman,neutral,indian,,black,black,2.014925373134328,4.051724137931034,1.7910447761194028,11.361104923145463,6.268656716417911,3.7313432835820897,1.896551724137931,15544
222,25,Man,neutral,middle eastern,,black,black,2.101449275362319,4.273504273504273,1.7753623188405798,9.64870825456837,6.159420289855072,3.768115942028986,1.3675213675213675,16146
223,26,Man,neutral,indian,,black,black,1.942446043165468,4.086956521739131,1.7266187050359714,11.179545572175352,5.755395683453237,3.4532374100719427,1.8260869565217392,15985
224,25,Man,happy,asian,,black,black,2.2222222222222223,4.35897435897436,1.6666666666666663,8.641975308641975,6.148148148148148,4.0,2.051282051282051,15795
225,48,Man,neutral,indian,,black,grey,2.238805970149254,4.035087719298246,1.716417910447761,10.247271107150812,5.970149253731343,3.7313432835820897,1.5789473684210529,15276
226,32,Woman,neutral,white,,black,brown,1.870503597122302,4.521739130434782,1.762589928057554,11.412452771595673,6.043165467625899,3.741007194244604,1.391304347826087,15985
227,20,Man,neutral,asian,,black,black,1.8571428571428568,4.554455445544555,1.8571428571428568,13.928571428571429,6.214285714285714,3.2857142857142856,1.782178217821782,14140
228,25,Man,happy,latino hispanic,,black,black,2.0454545454545454,4.107142857142857,1.9318181818181817,12.439738292011016,6.515151515151515,4.46969696969697,2.5,14784
229,24,Man,happy,black,,black,black,2.2794117647058822,3.7288135593220337,1.7647058823529411,7.785467128027683,6.176470588235294,4.485294117647059,2.542372881355932,16048
230,24,Man,neutral,indian,,black,black,2.1481481481481484,4.351851851851852,1.851851851851852,10.973936899862824,6.296296296296297,3.7037037037037033,1.851851851851852,14580
231,31,Woman,neutral,white,,black,black,1.6666666666666663,4.196428571428571,1.805555555555556,11.284722222222223,5.972222222222222,3.888888888888889,1.6964285714285716,16128
232,31,Woman,angry,asian,,black,black,1.8421052631578947,4.102564102564102,1.513157894736842,4.977493074792244,5.4605263157894735,3.421052631578948,1.9658119658119655,17784
233,29,Man,happy,asian,,black,black,2.101449275362319,4.15929203539823,1.6304347826086958,7.088846880907374,6.0144927536231885,3.768115942028986,1.415929203539823,15594
234,21,Man,happy,asian,,black,black,1.8439716312056735,4.12280701754386,1.702127659574468,9.053870529651425,6.028368794326241,4.042553191489361,1.8421052631578947,16074
235,36,Man,angry,white,,black,black,2.158273381294964,4.464285714285714,1.6906474820143886,7.905905491434191,6.043165467625899,4.172661870503597,1.6964285714285716,15568
236,31,Woman,sad,black,,brown,black,1.9148936170212765,4.528301886792453,1.7375886524822697,8.010160454705497,5.886524822695035,3.7588652482269502,1.9811320754716983,14946
237,28,Woman,neutral,black,,black,black,2.112676056338028,4.12280701754386,1.8309859154929575,13.538980361039476,5.985915492957746,3.732394366197183,1.8421052631578947,16188
238,27,Woman,neutral,black,,black,black,1.958041958041958,4.054054054054054,1.7832167832167831,12.4700474350824,5.874125874125874,3.496503496503496,1.891891891891892,15873
239,25,Man,neutral,black,,black,black,2.0437956204379564,3.963963963963964,1.8613138686131387,14.26554424849486,6.058394160583942,3.6496350364963503,1.981981981981982,15207
240,28,Woman,neutral,black,,black,black,2.1705426356589146,4.150943396226415,1.9379844961240311,15.774292410311883,6.589147286821705,4.0310077519379846,2.0754716981132075,13674
241,25,Man,neutral,latino hispanic,,black,black,2.153846153846154,4.594594594594595,1.807692307692308,11.819526627218934,6.230769230769231,3.769230769230769,1.4414414414414414,14430
242,32,Woman,happy,asian,,black,black,2.116788321167883,4.424778761061948,1.897810218978102,10.389472001704938,6.350364963503649,4.525547445255475,2.1238938053097343,15481
243,26,Man,neutral,white,,black,black,2.238805970149254,4.621848739495799,1.828358208955224,10.915571396747604,6.1940298507462686,3.880597014925373,1.512605042016807,15946
244,27,Man,neutral,middle eastern,,brown,black,1.954887218045113,4.35897435897436,1.7293233082706765,10.401944711402566,5.864661654135338,3.533834586466165,1.282051282051282,15561
245,28,Woman,happy,asian,,brown,black,2.1481481481481484,4.504504504504505,1.962962962962963,13.08641975308642,6.444444444444445,4.222222222222222,2.2522522522522523,14985
246,28,Woman,happy,white,,brown,blonde,1.8309859154929575,4.385964912280701,1.795774647887324,10.11704026978774,6.126760563380281,4.225352112676056,2.1052631578947367,16188
247,32,Woman,neutral,asian,,black,black,1.9565217391304348,4.485981308411215,1.7753623188405798,7.718966603654695,6.231884057971015,3.6231884057971016,1.8691588785046729,14766
248,25,Man,neutral,latino hispanic,,black,black,1.893939393939394,3.8260869565217392,1.9318181818181817,13.17148760330578,6.4393939393939394,3.8636363636363633,2.1739130434782608,15180
249,28,Man,fear,middle eastern,,black,black,1.9285714285714288,4.017094017094017,1.8214285714285716,9.757653061224488,6.142857142857143,3.7142857142857135,1.623931623931624,16380
250,23,Man,happy,latino hispanic,,black,black,2.0610687022900764,4.351851851851852,1.9083969465648856,10.925936716974537,6.564885496183206,4.427480916030534,2.0370370370370368,14148
251,30,Woman,angry,asian,,black,black,1.893939393939394,4.285714285714286,1.7803030303030305,10.115358126721762,6.287878787878788,3.560606060606061,2.232142857142857,14784
252,25,Woman,happy,white,,black,brown,2.0863309352517985,4.152542372881356,1.7266187050359714,9.937373841933647,6.115107913669064,4.316546762589928,1.8644067796610169,16402
253,24,Man,happy,white,,black,black,2.013888888888889,4.416666666666666,1.7361111111111112,8.43942901234568,5.902777777777778,4.305555555555555,1.4166666666666663,17280
254,30,Man,neutral,latino hispanic,,black,black,1.954887218045113,3.949579831932773,1.8045112781954888,12.88936627282492,6.090225563909774,3.7593984962406015,1.512605042016807,15827
255,21,Man,happy,latino hispanic,,black,black,2.142857142857143,4.273504273504273,1.9285714285714288,12.39795918367347,6.214285714285714,4.214285714285714,2.2222222222222223,16380
256,33,Man,happy,black,,black,black,2.554744525547445,4.051724137931034,1.8248175182481752,8.657893334754114,6.131386861313869,4.160583941605839,1.8103448275862069,15892
257,32,Man,neutral,white,,brown,brown,1.7037037037037035,4.23728813559322,1.7407407407407407,10.960219478737995,6.074074074074074,3.6296296296296298,1.1016949152542372,15930
258,24,Man,neutral,indian,,brown,black,2.238805970149254,4.2477876106194685,1.6791044776119404,7.518378257963914,6.119402985074627,4.029850746268656,1.592920353982301,15142
259,31,Woman,fear,middle eastern,,brown,black,1.7808219178082192,4.23728813559322,1.678082191780822,9.769656595984236,5.684931506849315,3.698630136986301,1.9491525423728813,17228
260,25,Man,neutral,middle eastern,,black,black,1.777777777777778,4.173913043478261,1.8888888888888888,11.193415637860085,6.37037037037037,3.555555555555556,1.652173913043478,15525
261,25,Woman,neutral,white,,black,brown,1.6296296296296298,3.947368421052632,1.8148148148148149,11.426611796982169,6.296296296296297,3.7777777777777777,1.5789473684210529,15390
262,26,Man,neutral,black,,black,black,2.158273381294964,4.3478260869565215,1.7266187050359714,9.316287976812797,6.043165467625899,3.81294964028777,1.9130434782608696,15985
263,25,Man,neutral,black,,black,black,2.444444444444444,3.805309734513274,1.8148148148148149,11.426611796982169,6.37037037037037,4.222222222222222,2.1238938053097343,15255
